id  label
ENSDART00000162594.1  NonCoding
ENSDART00000170850.1  NonCoding
ENSDART00000139395.2  NonCoding
ENSDART00000148291.2  NonCoding
ENSDART00000134578.3  NonCoding
ENSDART00000145569.2  NonCoding
ENSDART00000141589.1  NonCoding
ENSDART00000144626.2  NonCoding
ENSDART00000161884.1  Coding
ENSDART00000152884.1  NonCoding
ENSDART00000157626.1  NonCoding
ENSDART00000157112.2  NonCoding
ENSDART00000154240.1  NonCoding
ENSDART00000156166.1  NonCoding
ENSDART00000154114.1  NonCoding
ENSDART00000149573.1  NonCoding
ENSDART00000154436.2  NonCoding
ENSDART00000154356.1  NonCoding
ENSDART00000152875.1  NonCoding
ENSDART00000160093.1  NonCoding
ENSDART00000170373.1  NonCoding
ENSDART00000154887.1  Coding
ENSDART00000158718.1  NonCoding
ENSDART00000155589.1  NonCoding
ENSDART00000153554.1  NonCoding
ENSDART00000135531.1  NonCoding
ENSDART00000153354.2  NonCoding
ENSDART00000153799.1  NonCoding
ENSDART00000154335.1  NonCoding
ENSDART00000156401.1  NonCoding
ENSDART00000157045.1  NonCoding
ENSDART00000154709.1  NonCoding
ENSDART00000156609.1  NonCoding
ENSDART00000157821.1  NonCoding
ENSDART00000151032.2  NonCoding
ENSDART00000151495.1  NonCoding
ENSDART00000154828.1  NonCoding
ENSDART00000155377.1  NonCoding
ENSDART00000135141.1  NonCoding
ENSDART00000140757.1  NonCoding
ENSDART00000164689.1  NonCoding
ENSDART00000137526.2  NonCoding
ENSDART00000152062.1  NonCoding
ENSDART00000166364.1  NonCoding
ENSDART00000167925.1  NonCoding
ENSDART00000148813.1  NonCoding
ENSDART00000166881.1  NonCoding
ENSDART00000151872.1  NonCoding
ENSDART00000157133.1  NonCoding
ENSDART00000142206.1  NonCoding
ENSDART00000162345.1  NonCoding
ENSDART00000164680.1  NonCoding
ENSDART00000168952.1  NonCoding
ENSDART00000170009.1  NonCoding
ENSDART00000155378.2  NonCoding
ENSDART00000155031.1  NonCoding
ENSDART00000156242.1  NonCoding
ENSDART00000135002.1  NonCoding
ENSDART00000156938.1  NonCoding
ENSDART00000132448.1  NonCoding
ENSDART00000134977.1  NonCoding
ENSDART00000169798.1  NonCoding
ENSDART00000151197.1  Coding
ENSDART00000153397.1  NonCoding
ENSDART00000154807.1  NonCoding
ENSDART00000155961.1  NonCoding
ENSDART00000155542.1  NonCoding
ENSDART00000154282.2  Coding
ENSDART00000164170.1  Coding
ENSDART00000135966.1  NonCoding
ENSDART00000173359.1  NonCoding
ENSDART00000156111.1  NonCoding
ENSDART00000140899.2  NonCoding
ENSDART00000151045.1  NonCoding
ENSDART00000154022.1  NonCoding
ENSDART00000153809.2  NonCoding
ENSDART00000154003.1  NonCoding
ENSDART00000173368.1  NonCoding
ENSDART00000173970.1  NonCoding
ENSDART00000157231.1  NonCoding
ENSDART00000150502.1  NonCoding
ENSDART00000134148.1  Coding
ENSDART00000159734.1  NonCoding
ENSDART00000165209.1  NonCoding
ENSDART00000148629.1  NonCoding
ENSDART00000158024.1  NonCoding
ENSDART00000166493.1  NonCoding
ENSDART00000131552.2  NonCoding
ENSDART00000152640.1  NonCoding
ENSDART00000140974.1  NonCoding
ENSDART00000166446.1  NonCoding
ENSDART00000158993.1  NonCoding
ENSDART00000157063.1  NonCoding
ENSDART00000155454.1  NonCoding
ENSDART00000155393.1  NonCoding
ENSDART00000156054.1  NonCoding
ENSDART00000157275.1  NonCoding
ENSDART00000156238.1  NonCoding
ENSDART00000157044.1  NonCoding
ENSDART00000160065.1  NonCoding
ENSDART00000152503.1  NonCoding
ENSDART00000154625.1  NonCoding
ENSDART00000151709.1  NonCoding
ENSDART00000153596.1  NonCoding
ENSDART00000154300.1  NonCoding
ENSDART00000155373.1  NonCoding
ENSDART00000152962.1  NonCoding
ENSDART00000153754.1  Coding
ENSDART00000173354.1  NonCoding
ENSDART00000173001.1  NonCoding
ENSDART00000159098.1  NonCoding
ENSDART00000151116.3  NonCoding
ENSDART00000153977.2  NonCoding
ENSDART00000151469.3  NonCoding
ENSDART00000153668.2  NonCoding
ENSDART00000154541.2  NonCoding
ENSDART00000155102.1  NonCoding
ENSDART00000155488.1  NonCoding
ENSDART00000173751.1  NonCoding
ENSDART00000157193.1  Coding
ENSDART00000168383.1  NonCoding
ENSDART00000155939.1  NonCoding
ENSDART00000154806.1  NonCoding
ENSDART00000158224.2  NonCoding
ENSDART00000156236.1  NonCoding
ENSDART00000155391.1  NonCoding
ENSDART00000150196.1  NonCoding
ENSDART00000144072.3  NonCoding
ENSDART00000140493.2  NonCoding
ENSDART00000151962.1  NonCoding
ENSDART00000163196.1  NonCoding
ENSDART00000156962.1  NonCoding
ENSDART00000155854.1  NonCoding
ENSDART00000131562.3  NonCoding
ENSDART00000133467.1  NonCoding
ENSDART00000151622.1  Coding
ENSDART00000157180.1  NonCoding
ENSDART00000170227.1  NonCoding
ENSDART00000158861.1  NonCoding
ENSDART00000162127.1  NonCoding
ENSDART00000169590.1  Coding
ENSDART00000155849.1  NonCoding
ENSDART00000155683.1  NonCoding
ENSDART00000154497.1  NonCoding
ENSDART00000155325.1  NonCoding
ENSDART00000138949.1  NonCoding
ENSDART00000171998.1  NonCoding
ENSDART00000168183.1  NonCoding
ENSDART00000152841.1  NonCoding
ENSDART00000158379.1  NonCoding
ENSDART00000155903.1  NonCoding
ENSDART00000157065.2  NonCoding
ENSDART00000154069.1  NonCoding
ENSDART00000159999.1  NonCoding
ENSDART00000166830.1  NonCoding
ENSDART00000173747.1  NonCoding
ENSDART00000153985.1  NonCoding
ENSDART00000142084.2  NonCoding
ENSDART00000121894.4  NonCoding
ENSDART00000154624.1  NonCoding
ENSDART00000170259.1  NonCoding
ENSDART00000146709.1  NonCoding
ENSDART00000145906.2  NonCoding
ENSDART00000139305.1  NonCoding
ENSDART00000164666.1  NonCoding
ENSDART00000157344.1  NonCoding
ENSDART00000154078.1  NonCoding
ENSDART00000156394.2  NonCoding
ENSDART00000150667.1  NonCoding
ENSDART00000153440.1  NonCoding
ENSDART00000153325.1  NonCoding
ENSDART00000125221.2  Coding
ENSDART00000166008.1  NonCoding
ENSDART00000171475.1  NonCoding
ENSDART00000157664.1  NonCoding
ENSDART00000141282.2  NonCoding
ENSDART00000165157.1  NonCoding
ENSDART00000153700.2  Coding
ENSDART00000173033.1  NonCoding
ENSDART00000145195.1  NonCoding
ENSDART00000156164.1  NonCoding
ENSDART00000153017.2  NonCoding
ENSDART00000153091.2  NonCoding
ENSDART00000153201.1  NonCoding
ENSDART00000155202.1  Coding
ENSDART00000151017.1  NonCoding
ENSDART00000155436.1  NonCoding
ENSDART00000156531.1  NonCoding
ENSDART00000155316.1  NonCoding
ENSDART00000165112.1  NonCoding
ENSDART00000151201.1  NonCoding
ENSDART00000153672.1  NonCoding
ENSDART00000153718.1  NonCoding
ENSDART00000140131.1  NonCoding
ENSDART00000169099.1  NonCoding
ENSDART00000160250.1  NonCoding
ENSDART00000155110.1  NonCoding
ENSDART00000150333.1  NonCoding
ENSDART00000154734.1  NonCoding
ENSDART00000161384.1  NonCoding
ENSDART00000143289.2  NonCoding
ENSDART00000171665.2  NonCoding
ENSDART00000152535.1  NonCoding
ENSDART00000155087.1  NonCoding
ENSDART00000161279.1  NonCoding
ENSDART00000152929.1  NonCoding
ENSDART00000154332.1  NonCoding
ENSDART00000155288.1  NonCoding
ENSDART00000156056.1  NonCoding
ENSDART00000154212.1  NonCoding
ENSDART00000143850.1  NonCoding
ENSDART00000152439.2  NonCoding
ENSDART00000153578.1  NonCoding
ENSDART00000140235.1  NonCoding
ENSDART00000134706.1  NonCoding
ENSDART00000172695.1  NonCoding
ENSDART00000160430.1  NonCoding
ENSDART00000133395.2  NonCoding
ENSDART00000156318.1  NonCoding
ENSDART00000172916.1  NonCoding
ENSDART00000150442.1  NonCoding
ENSDART00000135767.2  NonCoding
ENSDART00000140723.2  NonCoding
ENSDART00000136527.1  NonCoding
ENSDART00000162440.1  NonCoding
ENSDART00000165023.1  NonCoding
ENSDART00000154683.2  NonCoding
ENSDART00000155394.2  NonCoding
ENSDART00000156910.1  NonCoding
ENSDART00000154270.1  NonCoding
ENSDART00000159245.1  NonCoding
ENSDART00000152851.2  NonCoding
ENSDART00000153163.1  NonCoding
ENSDART00000154588.1  NonCoding
ENSDART00000156050.1  NonCoding
ENSDART00000138157.2  NonCoding
ENSDART00000154663.1  NonCoding
ENSDART00000162507.1  NonCoding
ENSDART00000137698.2  NonCoding
ENSDART00000166024.1  NonCoding
ENSDART00000153807.1  NonCoding
ENSDART00000156652.1  NonCoding
ENSDART00000156695.1  NonCoding
ENSDART00000152897.1  NonCoding
ENSDART00000156592.2  NonCoding
ENSDART00000155768.1  NonCoding
ENSDART00000153242.1  NonCoding
ENSDART00000147103.1  NonCoding
ENSDART00000168677.2  NonCoding
ENSDART00000160045.1  NonCoding
ENSDART00000152179.1  NonCoding
ENSDART00000141159.3  NonCoding
ENSDART00000132012.1  NonCoding
ENSDART00000133911.1  NonCoding
ENSDART00000086648.5  NonCoding
ENSDART00000165647.1  NonCoding
ENSDART00000156568.1  NonCoding
ENSDART00000156467.1  NonCoding
ENSDART00000163315.1  NonCoding
ENSDART00000163854.1  NonCoding
ENSDART00000155246.1  NonCoding
ENSDART00000146490.2  NonCoding
ENSDART00000154199.1  Coding
ENSDART00000148229.1  NonCoding
ENSDART00000155078.1  NonCoding
ENSDART00000146229.2  NonCoding
ENSDART00000141939.2  NonCoding
ENSDART00000145422.1  NonCoding
ENSDART00000154268.1  NonCoding
ENSDART00000155318.1  NonCoding
ENSDART00000125869.2  Coding
ENSDART00000142210.1  NonCoding
ENSDART00000153166.1  Coding
ENSDART00000135139.1  NonCoding
ENSDART00000152251.1  NonCoding
ENSDART00000057600.4  Coding
ENSDART00000168020.1  NonCoding
ENSDART00000170189.1  NonCoding
ENSDART00000143565.2  NonCoding
ENSDART00000158710.1  NonCoding
ENSDART00000154498.1  NonCoding
ENSDART00000154722.1  NonCoding
ENSDART00000152646.1  NonCoding
ENSDART00000156847.1  NonCoding
ENSDART00000171637.1  NonCoding
ENSDART00000142108.3  NonCoding
ENSDART00000166792.1  NonCoding
ENSDART00000171807.1  NonCoding
ENSDART00000154373.1  NonCoding
ENSDART00000157027.1  NonCoding
ENSDART00000155459.1  NonCoding
ENSDART00000162966.1  NonCoding
ENSDART00000169117.1  NonCoding
ENSDART00000151742.1  NonCoding
ENSDART00000150580.1  NonCoding
ENSDART00000154278.1  NonCoding
ENSDART00000173760.1  NonCoding
ENSDART00000153599.1  NonCoding
ENSDART00000156175.1  NonCoding
ENSDART00000155360.1  NonCoding
ENSDART00000135087.2  NonCoding
ENSDART00000157146.1  NonCoding
ENSDART00000163372.1  NonCoding
ENSDART00000170392.1  NonCoding
ENSDART00000145376.2  NonCoding
ENSDART00000155565.1  NonCoding
ENSDART00000172532.1  NonCoding
ENSDART00000161615.1  NonCoding
ENSDART00000158210.1  NonCoding
ENSDART00000160172.1  NonCoding
ENSDART00000159179.1  NonCoding
ENSDART00000155214.1  NonCoding
ENSDART00000139978.2  NonCoding
ENSDART00000154098.1  NonCoding
ENSDART00000140521.2  NonCoding
ENSDART00000145649.1  NonCoding
ENSDART00000152113.1  NonCoding
ENSDART00000161620.1  NonCoding
ENSDART00000156709.1  NonCoding
ENSDART00000156715.1  NonCoding
ENSDART00000153603.1  NonCoding
ENSDART00000154746.1  NonCoding
ENSDART00000154546.2  NonCoding
ENSDART00000154047.2  NonCoding
ENSDART00000156704.1  NonCoding
ENSDART00000152584.1  NonCoding
ENSDART00000144777.1  NonCoding
ENSDART00000141383.1  NonCoding
ENSDART00000170840.1  NonCoding
ENSDART00000153348.1  NonCoding
ENSDART00000150904.1  NonCoding
ENSDART00000150044.2  NonCoding
ENSDART00000153165.1  NonCoding
ENSDART00000152958.1  NonCoding
ENSDART00000153043.1  NonCoding
ENSDART00000153529.2  NonCoding
ENSDART00000158990.1  NonCoding
ENSDART00000154428.1  NonCoding
ENSDART00000156354.1  NonCoding
ENSDART00000152722.1  NonCoding
ENSDART00000156115.1  NonCoding
ENSDART00000167436.1  NonCoding
ENSDART00000157118.2  NonCoding
ENSDART00000156989.1  NonCoding
ENSDART00000169762.1  NonCoding
ENSDART00000162238.1  NonCoding
ENSDART00000155896.1  NonCoding
ENSDART00000154845.1  NonCoding
ENSDART00000155567.1  NonCoding
ENSDART00000154873.1  NonCoding
ENSDART00000152191.1  NonCoding
ENSDART00000157299.1  NonCoding
ENSDART00000162377.1  NonCoding
ENSDART00000153257.1  NonCoding
ENSDART00000150115.1  NonCoding
ENSDART00000156402.1  NonCoding
ENSDART00000155566.1  NonCoding
ENSDART00000155835.1  NonCoding
ENSDART00000170288.1  NonCoding
ENSDART00000165360.1  Coding
ENSDART00000167557.1  NonCoding
ENSDART00000173942.1  NonCoding
ENSDART00000161328.1  NonCoding
ENSDART00000151076.2  NonCoding
ENSDART00000151286.2  NonCoding
ENSDART00000151427.1  NonCoding
ENSDART00000145343.1  NonCoding
ENSDART00000173028.1  NonCoding
ENSDART00000157387.1  NonCoding
ENSDART00000157460.1  NonCoding
ENSDART00000157232.1  NonCoding
ENSDART00000153910.1  NonCoding
ENSDART00000153674.1  NonCoding
ENSDART00000155818.1  NonCoding
ENSDART00000147398.1  NonCoding
ENSDART00000152843.1  NonCoding
ENSDART00000161229.1  NonCoding
ENSDART00000143609.2  NonCoding
ENSDART00000155822.2  NonCoding
ENSDART00000153206.2  NonCoding
ENSDART00000155040.2  NonCoding
ENSDART00000156899.2  NonCoding
ENSDART00000157077.2  NonCoding
ENSDART00000153852.2  NonCoding
ENSDART00000155063.1  NonCoding
ENSDART00000147493.1  NonCoding
ENSDART00000156197.1  NonCoding
ENSDART00000168346.1  NonCoding
ENSDART00000150701.1  NonCoding
ENSDART00000156093.1  NonCoding
ENSDART00000153158.1  NonCoding
ENSDART00000155920.1  NonCoding
ENSDART00000150668.1  NonCoding
ENSDART00000173484.1  NonCoding
ENSDART00000172275.1  NonCoding
ENSDART00000156680.2  NonCoding
ENSDART00000157288.1  NonCoding
ENSDART00000152372.1  NonCoding
ENSDART00000172875.1  NonCoding
ENSDART00000173128.1  NonCoding
ENSDART00000168312.2  NonCoding
ENSDART00000173259.1  NonCoding
ENSDART00000173389.1  NonCoding
ENSDART00000154965.1  NonCoding
ENSDART00000153992.2  NonCoding
ENSDART00000156867.1  NonCoding
ENSDART00000165560.1  NonCoding
ENSDART00000156583.1  NonCoding
ENSDART00000153786.1  NonCoding
ENSDART00000144951.1  NonCoding
ENSDART00000154280.1  Coding
ENSDART00000123362.2  Coding
ENSDART00000156631.1  NonCoding
ENSDART00000157033.1  NonCoding
ENSDART00000162802.1  NonCoding
ENSDART00000153558.1  NonCoding
ENSDART00000157227.1  NonCoding
ENSDART00000155405.1  NonCoding
ENSDART00000156425.1  NonCoding
ENSDART00000154411.1  NonCoding
ENSDART00000161607.1  NonCoding
ENSDART00000155119.1  NonCoding
ENSDART00000157014.1  NonCoding
ENSDART00000156779.1  NonCoding
ENSDART00000169042.1  NonCoding
ENSDART00000154783.1  NonCoding
ENSDART00000170607.1  NonCoding
ENSDART00000155621.1  NonCoding
ENSDART00000156001.1  NonCoding
ENSDART00000172257.1  NonCoding
ENSDART00000153933.2  NonCoding
ENSDART00000154555.2  NonCoding
ENSDART00000154443.1  NonCoding
ENSDART00000154063.1  NonCoding
ENSDART00000152547.1  Coding
ENSDART00000161141.1  NonCoding
ENSDART00000164746.1  NonCoding
ENSDART00000160197.1  NonCoding
ENSDART00000159395.1  NonCoding
ENSDART00000155931.1  NonCoding
ENSDART00000157085.1  NonCoding
ENSDART00000165519.1  NonCoding
ENSDART00000154892.1  NonCoding
ENSDART00000170969.1  NonCoding
ENSDART00000167161.1  NonCoding
ENSDART00000156550.1  NonCoding
ENSDART00000155534.1  NonCoding
ENSDART00000155912.1  NonCoding
ENSDART00000154631.2  NonCoding
ENSDART00000153972.2  NonCoding
ENSDART00000155543.2  NonCoding
ENSDART00000157061.1  NonCoding
ENSDART00000162166.1  NonCoding
ENSDART00000156270.1  NonCoding
ENSDART00000156733.1  NonCoding
ENSDART00000170176.1  NonCoding
ENSDART00000152068.2  Coding
ENSDART00000025315.6  Coding
ENSDART00000167893.1  NonCoding
ENSDART00000154316.1  NonCoding
ENSDART00000155489.1  NonCoding
ENSDART00000167945.1  NonCoding
ENSDART00000168257.1  NonCoding
ENSDART00000138939.1  NonCoding
ENSDART00000157300.2  NonCoding
ENSDART00000154772.2  NonCoding
ENSDART00000155072.2  NonCoding
ENSDART00000155497.1  NonCoding
ENSDART00000154773.2  NonCoding
ENSDART00000155979.1  NonCoding
ENSDART00000155609.2  NonCoding
ENSDART00000154162.1  NonCoding
ENSDART00000167071.1  NonCoding
ENSDART00000157426.1  NonCoding
ENSDART00000153594.2  NonCoding
ENSDART00000156465.1  NonCoding
ENSDART00000155319.1  NonCoding
ENSDART00000156585.1  Coding
ENSDART00000132991.2  NonCoding
ENSDART00000160437.1  NonCoding
ENSDART00000172215.1  Coding
ENSDART00000169795.1  NonCoding
ENSDART00000156767.2  NonCoding
ENSDART00000153501.1  NonCoding
ENSDART00000154049.1  NonCoding
ENSDART00000165809.1  NonCoding
ENSDART00000145650.1  NonCoding
ENSDART00000156023.1  NonCoding
ENSDART00000168933.2  NonCoding
ENSDART00000149193.1  NonCoding
ENSDART00000164684.1  NonCoding
ENSDART00000155812.1  Coding
ENSDART00000171376.1  NonCoding
ENSDART00000155988.1  NonCoding
ENSDART00000151762.2  NonCoding
ENSDART00000151631.2  NonCoding
ENSDART00000151523.2  NonCoding
ENSDART00000150941.2  NonCoding
ENSDART00000151263.2  NonCoding
ENSDART00000151100.1  NonCoding
ENSDART00000150890.1  NonCoding
ENSDART00000150270.2  NonCoding
ENSDART00000156581.1  NonCoding
ENSDART00000151892.1  Coding
ENSDART00000153684.1  NonCoding
ENSDART00000143466.1  NonCoding
ENSDART00000173457.1  NonCoding
ENSDART00000153534.1  NonCoding
ENSDART00000156274.1  NonCoding
ENSDART00000152905.1  NonCoding
ENSDART00000155034.2  NonCoding
ENSDART00000153986.2  NonCoding
ENSDART00000154642.2  NonCoding
ENSDART00000155355.1  NonCoding
ENSDART00000156122.1  NonCoding
ENSDART00000172992.1  NonCoding
ENSDART00000173768.1  NonCoding
ENSDART00000159343.1  NonCoding
ENSDART00000173715.1  NonCoding
ENSDART00000162479.1  NonCoding
ENSDART00000167454.1  NonCoding
ENSDART00000157073.1  NonCoding
ENSDART00000171025.1  NonCoding
ENSDART00000136305.1  NonCoding
ENSDART00000146571.1  NonCoding
ENSDART00000134655.1  NonCoding
ENSDART00000152494.1  NonCoding
ENSDART00000147173.1  NonCoding
ENSDART00000151798.1  NonCoding
ENSDART00000142269.1  NonCoding
ENSDART00000135048.2  NonCoding
ENSDART00000171638.1  NonCoding
ENSDART00000153564.1  NonCoding
ENSDART00000157652.1  NonCoding
ENSDART00000150834.1  NonCoding
ENSDART00000151210.1  NonCoding
ENSDART00000153914.1  NonCoding
ENSDART00000173002.1  NonCoding
ENSDART00000172997.1  NonCoding
ENSDART00000172782.1  NonCoding
ENSDART00000138773.1  NonCoding
ENSDART00000154534.1  NonCoding
ENSDART00000165532.1  NonCoding
ENSDART00000154378.1  NonCoding
ENSDART00000164641.1  NonCoding
ENSDART00000141491.1  NonCoding
ENSDART00000147108.2  NonCoding
ENSDART00000167913.1  NonCoding
ENSDART00000154265.1  NonCoding
ENSDART00000155869.1  NonCoding
ENSDART00000154884.1  NonCoding
ENSDART00000158590.1  NonCoding
ENSDART00000153621.2  NonCoding
ENSDART00000154898.2  NonCoding
ENSDART00000155732.1  NonCoding
ENSDART00000154559.1  NonCoding
ENSDART00000086738.5  Coding
ENSDART00000152783.2  Coding
ENSDART00000152468.2  NonCoding
ENSDART00000132620.2  Coding
ENSDART00000154520.1  NonCoding
ENSDART00000154931.2  NonCoding
ENSDART00000154035.1  NonCoding
ENSDART00000139761.2  NonCoding
ENSDART00000154833.2  NonCoding
ENSDART00000157383.2  NonCoding
ENSDART00000152679.3  NonCoding
ENSDART00000157249.1  NonCoding
ENSDART00000153352.1  NonCoding
ENSDART00000165635.1  NonCoding
ENSDART00000172694.1  NonCoding
ENSDART00000149333.1  NonCoding
ENSDART00000157210.1  NonCoding
ENSDART00000151802.1  NonCoding
ENSDART00000160592.1  NonCoding
ENSDART00000152703.1  Coding
ENSDART00000159856.1  NonCoding
ENSDART00000155635.1  NonCoding
ENSDART00000132441.1  NonCoding
ENSDART00000156040.1  NonCoding
ENSDART00000152362.2  NonCoding
ENSDART00000153882.1  NonCoding
ENSDART00000153737.2  NonCoding
ENSDART00000157269.1  NonCoding
ENSDART00000154058.1  NonCoding
ENSDART00000154032.1  NonCoding
ENSDART00000154141.1  NonCoding
ENSDART00000158454.1  NonCoding
ENSDART00000169039.1  NonCoding
ENSDART00000137789.2  NonCoding
ENSDART00000156161.1  NonCoding
ENSDART00000139699.1  NonCoding
ENSDART00000150475.1  NonCoding
ENSDART00000153527.1  NonCoding
ENSDART00000151715.1  NonCoding
ENSDART00000156299.1  NonCoding
ENSDART00000173198.1  Coding
ENSDART00000165819.1  NonCoding
ENSDART00000138093.1  Coding
ENSDART00000166874.1  NonCoding
ENSDART00000157371.1  NonCoding
ENSDART00000151755.2  NonCoding
ENSDART00000156163.1  NonCoding
ENSDART00000161191.1  Coding
ENSDART00000133458.1  NonCoding
ENSDART00000144177.1  NonCoding
ENSDART00000131529.1  NonCoding
ENSDART00000155431.1  NonCoding
ENSDART00000173313.1  NonCoding
ENSDART00000163270.1  NonCoding
ENSDART00000161890.1  NonCoding
ENSDART00000169332.1  NonCoding
ENSDART00000153090.2  NonCoding
ENSDART00000170435.1  NonCoding
ENSDART00000153226.1  NonCoding
ENSDART00000150378.2  NonCoding
ENSDART00000150550.1  Coding
ENSDART00000133795.2  Coding
ENSDART00000156089.1  NonCoding
ENSDART00000154472.2  NonCoding
ENSDART00000156728.2  NonCoding
ENSDART00000155852.1  NonCoding
ENSDART00000161546.1  NonCoding
ENSDART00000131373.1  NonCoding
ENSDART00000155553.1  NonCoding
ENSDART00000154527.1  NonCoding
ENSDART00000154785.1  NonCoding
ENSDART00000157332.1  NonCoding
ENSDART00000156409.1  NonCoding
ENSDART00000156410.1  NonCoding
ENSDART00000153342.1  NonCoding
ENSDART00000140716.3  NonCoding
ENSDART00000137100.1  NonCoding
ENSDART00000141741.1  NonCoding
ENSDART00000156633.2  NonCoding
ENSDART00000143124.2  NonCoding
ENSDART00000132994.1  NonCoding
ENSDART00000152943.1  NonCoding
ENSDART00000156610.1  NonCoding
ENSDART00000153871.2  NonCoding
ENSDART00000015262.7  NonCoding
ENSDART00000156350.2  NonCoding
ENSDART00000157384.1  NonCoding
ENSDART00000173876.1  NonCoding
ENSDART00000149880.1  NonCoding
ENSDART00000155706.1  NonCoding
ENSDART00000150881.2  NonCoding
ENSDART00000150431.1  NonCoding
ENSDART00000157287.1  NonCoding
ENSDART00000154657.1  NonCoding
ENSDART00000147028.1  NonCoding
ENSDART00000153796.2  NonCoding
ENSDART00000156834.1  NonCoding
ENSDART00000157059.1  NonCoding
ENSDART00000150754.1  NonCoding
ENSDART00000156798.2  NonCoding
ENSDART00000153647.1  NonCoding
ENSDART00000148228.2  NonCoding
ENSDART00000155297.1  NonCoding
ENSDART00000132935.1  NonCoding
ENSDART00000155618.1  NonCoding
ENSDART00000149302.1  NonCoding
ENSDART00000154912.1  NonCoding
ENSDART00000138789.2  Coding
ENSDART00000129820.2  Coding
ENSDART00000152012.1  NonCoding
